app_id,project_start_date,start_cohort,project_cohort,project_cohort_post_rap,followup_eligible_12m,pub12_fractional,anypub12,followup_eligible_18m,pub18_fractional,anypub18,followup_eligible_24m,pub24_fractional,anypub24
83801,2022-11-21,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83829,2022-06-07,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83855,2022-09-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83926,2022-03-18,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83935,2023-12-12,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83942,2023-04-04,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83957,2023-02-08,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83961,2023-03-03,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83974,2022-03-18,2022H1,pre_rap_project_start,0,1,4.000000,1,1,4.000000,1,1,5.000000,1
83988,2022-05-19,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
83990,2022-06-07,2022H1,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,2.000000,1
84001,2022-10-17,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84017,2022-07-14,2022H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
84029,2022-06-22,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84038,2022-03-22,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84064,2022-05-20,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84086,2023-01-31,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84103,2022-09-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84142,2022-04-21,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84157,2024-10-28,2024H2,post_rap_project_start,1,1,0.000000,0,0,,,0,,
84161,2022-09-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84208,2022-07-06,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84254,2022-12-06,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84283,2023-02-08,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84306,2022-06-21,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84323,2022-05-20,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
84347,2022-05-30,2022H1,pre_rap_project_start,0,1,1.000000,1,1,2.000000,1,1,5.000000,1
84352,2022-05-12,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
84368,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84375,2023-07-06,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84381,2022-05-05,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84404,2023-09-13,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84415,2022-04-26,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84436,2022-04-26,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
84443,2022-03-18,2022H1,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,2.000000,1
84502,2022-04-26,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84518,2022-08-05,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
84525,2022-03-18,2022H1,pre_rap_project_start,0,1,0.000000,0,1,5.000000,1,1,5.000000,1
84539,2022-10-19,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84541,2022-11-22,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84587,2022-03-22,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84616,2023-03-21,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84659,2025-08-18,2025H2,post_rap_project_start,1,0,,,0,,,0,,
84685,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84692,2023-02-09,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84709,2022-02-22,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84721,2022-04-05,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84778,2022-04-06,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
84811,2022-03-30,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84824,2022-05-05,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84853,2022-05-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
84905,2022-08-10,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
84979,2022-05-20,2022H1,pre_rap_project_start,0,1,6.000000,1,1,10.000000,1,1,10.000000,1
84980,2022-09-01,2022H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,2.000000,1
85028,2022-11-04,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85037,2022-10-11,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,2.000000,1
85059,2022-05-05,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85063,2022-05-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85085,2023-07-05,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85092,2022-05-13,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
85118,2022-03-18,2022H1,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
85139,2022-10-11,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85156,2022-09-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
85173,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85187,2022-06-07,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85194,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85224,2022-03-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
85248,2022-05-19,2022H1,pre_rap_project_start,0,1,2.000000,1,1,3.000000,1,1,3.000000,1
85253,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85403,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85426,2022-06-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85442,2022-04-25,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85457,2022-05-19,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85461,2023-04-04,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85474,2022-04-20,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85488,2022-06-22,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85501,2022-07-27,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
85529,2022-05-24,2022H1,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
85538,2023-10-26,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85636,2022-08-22,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85823,2022-07-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85834,2022-09-08,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85881,2022-04-26,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85909,2022-04-06,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
85966,2022-10-27,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
85997,2022-05-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86004,2022-05-30,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86015,2022-05-20,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86027,2022-07-27,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86091,2022-07-13,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,4.000000,1
86101,2023-03-06,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86117,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86140,2022-08-15,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86155,2023-02-08,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86234,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86247,2023-03-22,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86252,2022-09-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86275,2023-06-02,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
86281,2022-11-30,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86299,2022-03-28,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
86321,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.500000,1,1,0.500000,1
86378,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86441,2022-06-13,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
86460,2022-05-20,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86473,2022-08-10,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
86487,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86494,2022-06-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86537,2022-08-10,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86563,2022-12-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86585,2022-06-27,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86619,2023-10-27,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86626,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86657,2022-04-25,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86711,2022-08-10,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86776,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86805,2023-04-04,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86846,2022-07-06,2022H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
86879,2022-05-20,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86898,2022-09-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,2.000000,1
86920,2022-06-13,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.500000,1,1,0.500000,1
86931,2022-11-11,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86965,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86977,2022-06-21,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86983,2022-06-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
86996,2022-04-28,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87012,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87020,2022-04-28,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87031,2022-12-23,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87065,2022-06-13,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87083,2022-05-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
87096,2023-02-16,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87134,2022-12-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
87152,2022-05-19,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87175,2022-06-13,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87181,2022-09-08,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87201,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87255,2022-11-07,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87264,2022-07-21,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87272,2022-11-10,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87286,2022-04-13,2022H1,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
87293,2022-06-07,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87303,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,2.000000,1
87390,2022-09-15,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87446,2022-05-30,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87451,2023-05-12,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87480,2023-01-31,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87498,2022-07-06,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87507,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87530,2022-05-24,2022H1,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,2.000000,1
87582,2023-01-16,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87697,2022-07-21,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87728,2022-12-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87759,2022-09-12,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87763,2023-04-05,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87771,2022-07-13,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87802,2022-07-13,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87818,2022-07-21,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87841,2022-07-13,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87860,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87873,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
87991,2022-05-23,2022H1,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
88003,2022-10-11,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88019,2022-06-21,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88057,2023-04-19,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88090,2022-07-21,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88144,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88159,2022-08-25,2022H2,pre_rap_project_start,0,1,6.000000,1,1,18.000000,1,1,40.000000,1
88163,2022-12-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88185,2022-07-13,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88192,2022-09-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88279,2022-05-13,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88308,2022-05-20,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88320,2023-02-16,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88349,2022-06-07,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88354,2022-07-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88365,2022-11-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,4.000000,1
88383,2022-09-06,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88396,2022-05-24,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88417,2022-09-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88429,2022-12-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88455,2023-01-11,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88464,2022-11-07,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88504,2023-01-18,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88515,2022-09-29,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88536,2023-04-26,2023H1,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
88543,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88562,2022-12-22,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88589,2023-05-04,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,3.000000,1
88625,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88656,2022-12-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88673,2022-10-27,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88687,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88747,2022-09-15,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88752,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88775,2022-07-13,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
88813,2022-07-06,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88821,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88866,2022-12-22,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88878,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88884,2023-12-12,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88897,2023-01-31,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88907,2023-09-14,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88924,2022-11-29,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88953,2022-11-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88969,2022-09-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
88976,2022-08-09,2022H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
88982,2022-07-21,2022H2,pre_rap_project_start,0,1,0.000000,0,1,2.000000,1,1,3.000000,1
88995,2022-06-07,2022H1,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
89006,2022-08-25,2022H2,pre_rap_project_start,0,1,1.000000,1,1,1.000000,1,1,1.000000,1
89010,2023-11-09,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89023,2022-08-10,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89034,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89047,2022-05-27,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89052,2022-12-14,2022H2,pre_rap_project_start,0,1,0.500000,1,1,0.500000,1,1,0.500000,1
89068,2022-05-30,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89099,2022-07-13,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89109,2022-11-03,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89121,2022-09-08,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89150,2022-09-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89166,2022-07-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,1.000000,1
89184,2025-06-26,2025H1,post_rap_project_start,1,0,,,0,,,0,,
89197,2023-06-29,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89289,2022-09-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
89291,2022-10-11,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89329,2022-09-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,2.000000,1
89355,2025-09-30,2025H2,post_rap_project_start,1,0,,,0,,,0,,
89364,2022-11-08,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89372,2022-09-30,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89386,2022-09-16,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89420,2022-09-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89454,2023-06-02,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89465,2022-10-27,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89477,2022-09-15,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89483,2023-03-29,2023H1,pre_rap_project_start,0,1,0.000000,0,1,1.000000,1,1,4.000000,1
89496,2022-11-21,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89505,2022-09-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89514,2022-07-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89551,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89567,2022-11-29,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89579,2023-05-02,2023H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89624,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89630,2023-04-05,2023H1,pre_rap_project_start,0,1,3.000000,1,1,3.000000,1,1,5.000000,1
89653,2022-09-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89676,2023-09-07,2023H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
89695,2022-11-08,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89726,2022-08-25,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,1.000000,1
89742,2022-09-05,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89757,2022-06-21,2022H1,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89790,2022-09-14,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89800,2022-10-31,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89844,2022-07-06,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89871,2022-09-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89885,2022-08-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89892,2022-11-10,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89902,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89918,2022-09-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
89994,2022-12-20,2022H2,pre_rap_project_start,0,1,0.000000,0,1,0.000000,0,1,0.000000,0
90018,2022-11-09,2022H2,pre_rap_project_start,0,1,0.000000,0,1,2.000000,1,1,4.000000,1
