app_id,project_start_date,project_start_year,post_policy_start,original_stage3_classification,stage3_confidence,control_layer,cumulative_control_C0,cumulative_control_C01,cumulative_control_C03,cumulative_control_C05,cumulative_control_C06,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05,regression_group_CONTROL_C06,pub_pre24,pub_post24,any_pub_pre24,any_pub_post24,delta_pub24,delta_any_pub24,p1_existing_project_sample,publication_6m,publication_12m,publication_18m,any_publication_6m,any_publication_12m,any_publication_18m,sufficient_followup_6m,sufficient_followup_12m,sufficient_followup_18m,p2_entry_cohort,dmca_strict_21,dmca_main_27,dmca_broad_48,dmca_notice_count,dmca_lineage_count,first_dmca_notice_date,dmca_count_note,stage3_already_rap_modalities,stage3_legacy_route_modalities,schema27_title,schema27_pi,schema27_institution,website_url
177180,2024-11-05,2024,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,post12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,"Unveiling the Interplay of comorbidities Patterns in Chronic Diseases: Exploring Trends, Risk Factors, Pathogenesis, Prognosis, and Precision Therapeutics",,Nanjing Drum Tower Hospital,https://www.ukbiobank.ac.uk/projects/unveiling-the-interplay-of-comorbidities-patterns-in-chronic-diseases-exploring-trends-risk-factors-pathogenesis-prognosis-and-precision-therapeutics/
177198,2024-12-04,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,post12_entry,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,Estimating co-heritability of co-morbid disorders in families from diverse populations to inform genetic counseling in precision medicine,,University of Michigan,https://www.ukbiobank.ac.uk/projects/estimating-co-heritability-of-co-morbid-disorders-in-families-from-diverse-populations-to-inform-genetic-counseling-in-precision-medicine/
177200,2024-03-14,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,3,0,1,3,1,1,0,2,2,0,1,1,1,1,1,pre12_entry,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,Risk Identification and Prediction of Environmental Factors in Neurological and Psychiatric Diseases.,,Fujian Medical University,https://www.ukbiobank.ac.uk/projects/risk-identification-and-prediction-of-environmental-factors-in-neurological-and-psychiatric-diseases/
177789,2024-05-13,2024,0,ALREADY_RAP_BOUND,HIGH,C0,1,1,1,1,1,control,control,control,control,control,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,WES,,Correlation study of double gene mutations with the onset of Premature Ovarian Insufficiency,,Tsinghua University,https://www.ukbiobank.ac.uk/projects/correlation-study-of-double-gene-mutations-with-the-onset-of-premature-ovarian-insufficiency/
178444,2024-05-08,2024,0,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,,Graph Neural Networks (GNNs) in Understanding Brain Connectivity and Socioeconomic Factors,,Tilburg University,https://www.ukbiobank.ac.uk/projects/graph-neural-networks-gnns-in-understanding-brain-connectivity-and-socioeconomic-factors/
178779,2024-11-11,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING|LINKED_HEALTH_RECORDS,"Predictive modelling for vascular contributions to cognitive impairment and dementia (VCID) using genetic, molecular and clinical markers",,Icahn School of Medicine at Mount Sinai,https://www.ukbiobank.ac.uk/projects/predictive-modelling-for-vascular-contributions-to-cognitive-impairment-and-dementia-vcid-using-genetic-molecular-and-clinical-markers/
179108,2025-04-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,IMAGING|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Analysis of the relationship between lung function and brain function,,National Center of Neurology and Psychiatry,https://www.ukbiobank.ac.uk/projects/analysis-of-the-relationship-between-lung-function-and-brain-function/
179453,2024-12-04,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,"Optimal Framework to boost power and portability of discovery, disease prediction, and stratification in diverse ethnicities.",,Northumbria University,https://www.ukbiobank.ac.uk/projects/optimal-framework-to-boost-power-and-portability-of-discovery-disease-prediction-and-stratification-in-diverse-ethnicities/
179469,2025-05-27,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,Identification of biomarkers that predict an elevated risk of future pancreatic cancer,,Trillium Health Partners Corp,https://www.ukbiobank.ac.uk/projects/identification-of-biomarkers-that-predict-an-elevated-risk-of-future-pancreatic-cancer/
179476,2024-10-30,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,,TAS1R2 Genetic Variants and Their Impact on Metabolic and Muscle Health,,"Ohio State University Physicians, Inc.",https://www.ukbiobank.ac.uk/projects/tas1r2-genetic-variants-and-their-impact-on-metabolic-and-muscle-health/
179482,2024-03-28,2024,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,PHYSICAL_MEASURES,"10-year cardiovascular risk calculator using conventional, genetic, and social data",,University of Tartu,https://www.ukbiobank.ac.uk/projects/10-year-cardiovascular-risk-calculator-using-conventional-genetic-and-social-data/
179513,2024-03-26,2024,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Unrevealing the association between chronic pain and dietary patterns,,Bournemouth University,https://www.ukbiobank.ac.uk/projects/unrevealing-the-association-between-chronic-pain-and-dietary-patterns/
179578,2024-04-15,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,Application of deep learning for investigating various biomarkers related to retinal images,,Lux Mind.,https://www.ukbiobank.ac.uk/projects/application-of-deep-learning-for-investigating-various-biomarkers-related-to-retinal-images/
179597,2024-12-04,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,,Explainable automated ECG interpretation for visualizing and predicting ECG features at risk of life-threatening arrhythmia and sudden cardiac death,,University of Manchester,https://www.ukbiobank.ac.uk/projects/explainable-automated-ecg-interpretation-for-visualizing-and-predicting-ecg-features-at-risk-of-life-threatening-arrhythmia-and-sudden-cardiac-death/
179610,2024-03-26,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,pre12_entry,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,The Risk Factors and Prognosis of Cardiovascular-Kidney-Metabolic (CKM) Conditions,,Kunming Medical University,https://www.ukbiobank.ac.uk/projects/the-risk-factors-and-prognosis-of-cardiovascular-kidney-metabolic-ckm-conditions/
179623,2024-11-04,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,,Harnessing multiparametric biobank data to develop novel predictive models of frailty.,,University of Strathclyde,https://www.ukbiobank.ac.uk/projects/harnessing-multiparametric-biobank-data-to-develop-novel-predictive-models-of-frailty/
179760,2024-10-11,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS|QUESTIONNAIRES_ASSESSMENT,"Investigating the clinical and genetic epidemiology, risk factors, treatment, and patient outcomes of cardiovascular diseases, endocrine and metabolic disorders, and immunoinflammatory diseases.",,"Hualien Tzu Chi Hospital, Buddhist Tzu Chi Medical Foundation",https://www.ukbiobank.ac.uk/projects/investigating-the-clinical-and-genetic-epidemiology-risk-factors-treatment-and-patient-outcomes-of-cardiovascular-diseases-endocrine-and-metabolic-disorders-and-immunoinflammatory-diseases/
179787,2024-10-15,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,,Large-scale analysis of variations in red and green opsin genes and link with myopia,,Institute of Molecular and Clinical Ophthalmology Basel,https://www.ukbiobank.ac.uk/projects/large-scale-analysis-of-variations-in-red-and-green-opsin-genes-and-link-with-myopia/
180096,2026-02-16,2026,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outside_entry_window,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,Interaction Between Cerebral and Peripheral Biological Aging in the UKBioBank,,Barcelonabeta Brain Research Center,https://www.ukbiobank.ac.uk/projects/interaction-between-cerebral-and-peripheral-biological-aging-in-the-ukbiobank/
180422,2024-04-16,2024,0,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Risk factors for neurodegenerative diseases,,Fraunhofer Institute,https://www.ukbiobank.ac.uk/projects/risk-factors-for-neurodegenerative-diseases/
180759,2024-11-27,2024,1,MIXED,HIGH,C1,0,1,1,1,1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,WGS,QUESTIONNAIRES_ASSESSMENT,Whole genome sequencing analysis of rare and common variants in relation to lipids.,,"City St George's, University of London",https://www.ukbiobank.ac.uk/projects/whole-genome-sequencing-analysis-of-rare-and-common-variants-in-relation-to-lipids/
181082,2025-02-04,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Sarcopenia and the Risk of Incident Dementia,,University of Alabama at Birmingham,https://www.ukbiobank.ac.uk/projects/sarcopenia-and-the-risk-of-incident-dementia/
181095,2025-05-17,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS,Exploring Parkinson's Disease Biomarkers Through UK Biobank Proteomics,,Verge Genomics,https://www.ukbiobank.ac.uk/projects/exploring-parkinsons-disease-biomarkers-through-uk-biobank-proteomics/
181105,2026-02-13,2026,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,outside_entry_window,0,0,0,0,0,,,,IMAGING,A Machine Learning based screening system for Alzheimer's and dementia,,iHealthScreen Inc,https://www.ukbiobank.ac.uk/projects/a-machine-learning-based-screening-system-for-alzheimers-and-dementia/
181413,2024-11-07,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,post12_entry,0,0,0,0,0,,,,,"Impact of Demographic, Socioeconomic, and Clinical Factors on Cardiorenal Complications in Elderly Patients with Type 2 Diabetes",,University of Costa Rica,https://www.ukbiobank.ac.uk/projects/impact-of-demographic-socioeconomic-and-clinical-factors-on-cardiorenal-complications-in-elderly-patients-with-type-2-diabetes/
182118,2024-10-15,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,post12_entry,0,0,0,0,0,,,,,Understanding the heterogeneity of heart failure and improving risk stratification,,University of Manchester,https://www.ukbiobank.ac.uk/projects/understanding-the-heterogeneity-of-heart-failure-and-improving-risk-stratification/
182403,2024-05-22,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,IMAGING,Longitudinal brain imaging in UK Biobank,,Calico Life Sciences LLC,https://www.ukbiobank.ac.uk/projects/longitudinal-brain-imaging-in-uk-biobank/
182419,2024-05-22,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,IMAGING,Imaging Cardiovascular Aging in the UKBB,,Calico Life Sciences LLC,https://www.ukbiobank.ac.uk/projects/imaging-cardiovascular-aging-in-the-ukbb/
183112,2024-03-14,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Uncovering potential multifaceted links between genetic, biological, environmental, behavioral, and clinical factors in the development and progression of respiratory diseases.",,Shanxi Medical University.,https://www.ukbiobank.ac.uk/projects/uncovering-potential-multifaceted-links-between-genetic-biological-environmental-behavioral-and-clinical-factors-in-the-development-and-progression-of-respiratory-diseases/
183120,2024-10-08,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,GENOTYPING_IMPUTATION,Using instrumental Variable Methods for Mendelian Randomization to better design health policies,,University of Southern Denmark,https://www.ukbiobank.ac.uk/projects/using-instrumental-variable-methods-for-mendelian-randomization-to-better-design-health-policies/
183725,2024-04-04,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,IMAGING,Enabling genomic insights from MRI images for precision medicine in cardiovascular disease,,University of Sydney,https://www.ukbiobank.ac.uk/projects/enabling-genomic-insights-from-mri-images-for-precision-medicine-in-cardiovascular-disease/
184058,2025-02-13,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,"Investigating the association between plasma proteomics, genetics, lifestyle and other factors in the progression of aging-related diseases",,Stanford University,https://www.ukbiobank.ac.uk/projects/investigating-the-association-between-plasma-proteomics-genetics-lifestyle-and-other-factors-in-the-progression-of-aging-related-diseases/
184070,2024-04-30,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,pre12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|GENOTYPING_IMPUTATION|IMAGING,"Multimodal Analysis for Predicting Occurrence, Development, and Identifying Therapeutic Targets in Aging and Aging-Related Disorders",,Affiliated Hospital of Qingdao University,https://www.ukbiobank.ac.uk/projects/multimodal-analysis-for-predicting-occurrence-development-and-identifying-therapeutic-targets-in-aging-and-aging-related-disorders/
184384,2024-10-30,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Molecular typing and accurate prediction model construction of atrial fibrillation based on multi-omics feature spectrum,,The Second Affiliated Hospital of Nanchang University,https://www.ukbiobank.ac.uk/projects/molecular-typing-and-accurate-prediction-model-construction-of-atrial-fibrillation-based-on-multi-omics-feature-spectrum/
184425,2024-12-17,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,,Inflammatory bowel disease and risk of immune-related and non-immune-related comorbidities,,Peking Union Medical College Hospital (PUMCH),https://www.ukbiobank.ac.uk/projects/inflammatory-bowel-disease-and-risk-of-immune-related-and-non-immune-related-comorbidities/
184441,2024-05-13,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,"Lifestyle factors, body fat deposition in different compartments and risk of pancreatic cancer.",,"Sun Yat-sen Memorial Hospital, Sun Yat-sen University",https://www.ukbiobank.ac.uk/projects/lifestyle-factors-body-fat-deposition-in-different-compartments-and-risk-of-pancreatic-cancer/
184456,2024-12-19,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,,Mitochondrial Genetics in Cardiovascular Health and Disease,,Boston University (US),https://www.ukbiobank.ac.uk/projects/mitochondrial-genetics-in-cardiovascular-health-and-disease/
185057,2024-04-16,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS,"Investigating environmental factors, genetic predisposition, and their joint effects and interactions on cardio-metabolic disease",,The First Affiliated Hospital of Xi'an Jiaotong University,https://www.ukbiobank.ac.uk/projects/investigating-environmental-factors-genetic-predisposition-and-their-joint-effects-and-interactions-on-cardio-metabolic-disease/
185061,2024-04-10,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,"Unravelling the Multi-Omics and Environmental Dynamics in Aging Diseases of osteoarthritis, back pain, osteoporosis, and hip fractures: An Integrated Analysis with UK Biobank Data",,Shanghai Sixth People's Hospital,https://www.ukbiobank.ac.uk/projects/unravelling-the-multi-omics-and-environmental-dynamics-in-aging-diseases-of-osteoarthritis-back-pain-osteoporosis-and-hip-fractures-an-integrated-analysis-with-uk-biobank-data/
185710,2025-02-13,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS,Discovery of biomarkers for liver-related diseases based on proteomic data and ongoing clinical studies.,,Chemomab Therapeutics Ltd.,https://www.ukbiobank.ac.uk/projects/discovery-of-biomarkers-for-liver-related-diseases-based-on-proteomic-data-and-ongoing-clinical-studies/
186039,2024-04-24,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,2,0,1,2,1,1,0,1,1,0,1,1,1,1,1,pre12_entry,0,0,0,0,0,,,,ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,"Investigating the genetics, behavior, environmental and clinical determinants and their interaction of nervous system diseases and other non-communicated diseases",,First Affiliated Hospital of Zhengzhou University,https://www.ukbiobank.ac.uk/projects/investigating-the-genetics-behavior-environmental-and-clinical-determinants-and-their-interaction-of-nervous-system-diseases-and-other-non-communicated-diseases/
186376,2024-10-22,2024,1,UNCLEAR,LOW,,0,0,0,0,0,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,,Characterizing the determinants and consequences of clonal hematopoiesis,,University of Gothenburg,https://www.ukbiobank.ac.uk/projects/characterizing-the-determinants-and-consequences-of-clonal-hematopoiesis/
187023,2024-10-03,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,PHYSICAL_MEASURES|QUESTIONNAIRES_ASSESSMENT,Subsequent major chronic disease after cancer diagnosis,,Chinese Academy of Medical Sciences &Peking Union Medical College,https://www.ukbiobank.ac.uk/projects/subsequent-major-chronic-disease-after-cancer-diagnosis/
187355,2024-10-30,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,LINKED_HEALTH_RECORDS,Development and validation of novel methods to quantify aging and investigate genetic and environmental etiology of individual differences in healthspan,,Columbia University,https://www.ukbiobank.ac.uk/projects/development-and-validation-of-novel-methods-to-quantify-aging-and-investigate-genetic-and-environmental-etiology-of-individual-differences-in-healthspan/
188029,2025-02-04,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,GENOTYPING_IMPUTATION|QUESTIONNAIRES_ASSESSMENT,"Investigating the genetic, physiological, environmental, and behavioral factors and their interaction on the occurrence and development of noncommunicable diseases.",,Fujian Medical University,https://www.ukbiobank.ac.uk/projects/investigating-the-genetic-physiological-environmental-and-behavioral-factors-and-their-interaction-on-the-occurrence-and-development-of-noncommunicable-diseases/
188040,2024-11-05,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|ENVIRONMENT_GEOSPATIAL|QUESTIONNAIRES_ASSESSMENT,"Associations of multi-omics, lifestyles, environmental, and other factors in the occurrence, progression, and prognosis of metabolic cardiovascular and cerebrovascular diseases.",,Wannan Medical College.,https://www.ukbiobank.ac.uk/projects/associations-of-multi-omics-lifestyles-environmental-and-other-factors-in-the-occurrence-progression-and-prognosis-of-metabolic-cardiovascular-and-cerebrovascular-diseases/
188093,2025-02-13,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,3,0,1,3,1,0,1,2,0,1,1,0,1,1,0,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,Comprehensive evaluation of the interaction between life course risk factors and multi-omics on common human diseases,,The Second Affiliated Hospital of Nanjing Medical University.,https://www.ukbiobank.ac.uk/projects/comprehensive-evaluation-of-the-interaction-between-life-course-risk-factors-and-multi-omics-on-common-human-diseases/
189667,2024-12-04,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS,Biomarkers for late-onset myasthenia gravis,,George Washington University,https://www.ukbiobank.ac.uk/projects/biomarkers-for-late-onset-myasthenia-gravis/
189680,2025-03-31,2025,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,post12_entry,0,0,0,0,0,,,,IMAGING|QUESTIONNAIRES_ASSESSMENT,Risk Factors for Cardiometabolic and Related Disease - a Focus on South Asians,,University of Texas (UTSW),https://www.ukbiobank.ac.uk/projects/risk-factors-for-cardiometabolic-and-related-disease-a-focus-on-south-asians/
189698,2024-10-28,2024,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Impact of Chronic Diseases on Brain Structure and Function: An Integrated Neuroimaging and Clinical Analysis,,Shandong University,https://www.ukbiobank.ac.uk/projects/impact-of-chronic-diseases-on-brain-structure-and-function-an-integrated-neuroimaging-and-clinical-analysis/
189701,2024-12-06,2024,1,NEWLY_RAP_BOUND,MEDIUM,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,QUESTIONNAIRES_ASSESSMENT,Brain iron and systemic inflammation in neurodegenerative disease (BRIND) study,,University of Southampton,https://www.ukbiobank.ac.uk/projects/brain-iron-and-systemic-inflammation-in-neurodegenerative-disease-brind-study/
189992,2024-04-17,2024,0,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,pre12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|QUESTIONNAIRES_ASSESSMENT,"Determinants of cognitive and mental related multimorbidity: Exploring joint associations of lifestyle (physical activity, sedentary behavior, and sleep) and physiological (blood) biomarkers",,Shanghai Jiao Tong University,https://www.ukbiobank.ac.uk/projects/determinants-of-cognitive-and-mental-related-multimorbidity-exploring-joint-associations-of-lifestyle-physical-activity-sedentary-behavior-and-sleep-and-physiological-blood-biomarkers/
190322,2024-10-08,2024,1,NEWLY_RAP_BOUND,HIGH,,0,0,0,0,0,treated,treated,treated,treated,treated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,post12_entry,0,0,0,0,0,,,,BIOMARKERS_ASSAYS|IMAGING,Elucidating Molecular Mechanisms Underlying Neuro-Visual and Syndromic Disorders (NVSD),,Carl von Ossietzky University Oldenburg,https://www.ukbiobank.ac.uk/projects/elucidating-molecular-mechanisms-underlying-neuro-visual-and-syndromic-disorders-nvsd/
