family_id,lineage_id,repo_url,repo_owner,repo_name,application_id,application_title,matching_status,confidence,confidence_group,evidence_level,evidence_type,doi,pmid,paper_title,author_pi_institution_evidence,evidence_urls,reviewer_notes,existing_or_new_match,new_unique_beyond_current_52,candidate_rank,match_score,raw_match_grade,lineage_source_repo
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,56355,Impact of metformin treatment on brain structure and function,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,Dr Kamila Szulc-Lerch; University of Oxford,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,12,9.33,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,65898,Using UKBB As a Reference Control Population for Genetic Cancer Predisposition,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,Dr Steven Hart; Mayo Clinic,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,13,9.33,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,782341,Evaluation of therapeutic targets in different UKBB disease populations,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,Alchemab Therapeutics Ltd.,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,14,9.33,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,88504,Neurocognition and brain function and structure in remitted depression,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,University of Oxford,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,15,9.33,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,94113,Determinants and clinical significance of cerebral small vessel disease,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,University of Bordeaux,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,16,9.33,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,12010,Determinants of human cardiac structure and function and relation with outcome,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,Professor Pim van der Harst; University Medical Center Groningen,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,17,9.14,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,32011,"The effects of age, sex, genotype and systemic health on brain structure and function.",weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,Professor Masud Husain; University of Oxford,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,18,9.14,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,41849,GWAS studies for kidney-related traits using UKBB data.,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,Dr Ali Gharavi; Columbia University,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,19,9.14,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_amml-disentangling-structure-from-detail,lineage_danilaydh_amml-disentangling-structure-from-detail,https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail,danilayDH,AMML-Disentangling-Structure-from-Detail,50000,Using human population sequencing data to explore protein structure and function,weak_candidate,very_low,weak_candidate,C,weak topic/path/data-type evidence,,,,Professor David Ascher; Baker Heart and Diabetes Institute,https://github.com/github/dmca/blob/master/2026/04/2026-04-01-uk-biobank-5.md; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/2269c046fdd87d343a9effe4faf72663ba670a24/src/ukbb_small.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni.csv; https://github.com/danilayDH/AMML-Disentangling-Structure-from-Detail/blob/e6b4e4b8ec7f00bfc1119ad698a7cef0303a6af0/src/adni_small.csv; https://raw.githubusercontent.com/danilayDH/AMML-Disentangling-Structure-from-Detail/c3453b40fe3e38cb528b07449736a66470d991ed/src/ukbb.csv,lower-ranked weak automated candidate retained for transparency; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,20,9.14,candidate,danilayDH/AMML-Disentangling-Structure-from-Detail
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,56757,Developing chronic disease models to inform health policy and guide treatment decisions,confirmed,researcher_confirmed,confirmed,manual,A2_DOI_UKB_CROSSWALK; A3_PMID_UKB_CROSSWALK; A4_EXACT_REPO_PUBLICATION_APPLICATION_CHAIN; B3_EXACT_TARGET_CONTENT_FINGERPRINT_PROPAGATION,,,,Professor Borislava Mihaylova; University of Oxford,https://github.com/Rooty29/UKBiobank; https://github.com/anyajacobs/UKBiobank; https://github.com/anyalasagne1/UKBiobank; https://github.com/zhishenPPP/UKBiobank,Unique repository-linked DOI/PMID maps through UKB Schema 19/24 to one application.; Public metadata seed records strong but non-deterministic repository-publication-application evidence.; available_notice_lineage_evidence,existing_curated_52,0,,,confirmed; probable,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,44411,"Supporting development of more successful medicines by leveraging the relationship between genotype and phenotype to explore efficacy, safety and indication expansion.",candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Dr Martin Armstrong; UCB Biopharma UK; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,2,72.82,candidate,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,1209696,Determining the relationship of gut microbiome to venous leg ulcers using the UK Biobank and MiBioGen consortium databases,candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Imperial College London; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,3,69.9,candidate,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,37126,"Genetic variability in people with obstructive lung disease: variation in outcome, response to treatment and disease progression.",candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Dr Jennifer Quint; Imperial College London; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,4,69.9,candidate,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,1159532,longitudinal multimodal intelligence for trustworthy prediction and reasoning of time-to-onset and progression of diabetic retinopathy in UK Biobank,candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Oklahoma State University; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,5,65.9,candidate,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,56902,The associations between metals status and the risk of health-related outcomes and all-cause mortality: a Mendelian randomization-phenome-wide association study,candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Dr Xiaobo Yang; Guangxi Medical University; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,6,59.06,candidate,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,19526,Phenomewide scan of gene level associations,candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Dr Hae Kyung Im; University of Chicago; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,existing_52_application_candidate_evidence,0,7,58.5,candidate,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,1417,Associations between parental attained ages and health status,candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Professor David Melzer; University of Exeter; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,8,57.17,candidate,anyajacobs/UKBiobank
family_anyajacobs_ukbiobank,lineage_anyajacobs_ukbiobank,https://github.com/anyajacobs/UKBiobank,anyajacobs,UKBiobank,1054981,Polygenic Risk for Mental Health and Its Impact on All-Cause and Cause-Specific Mortality: Evidence from the UK Biobank,candidate,low_to_medium,candidate,B,supporting identity/topic evidence,10.1136/bmjresp-2023-002003,38101812,Strong and graded associations between level of asthma severity and all-cause hospital care use and costs in the UK.,"Ball State University; Jacobs A, Wu R, Tomini F, De Simoni A, Mihaylova B.",https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-6.md; https://github.com/anyajacobs/UKBiobank/blob/894734f006b1ff92e2ebc0b65c98f15882765f2f/2_matching.R; https://github.com/anyajacobs/UKBiobank; https://europepmc.org/article/MED/38101812,B-level alternative retained for exhaustive attribution; Alternative candidate retained for audit.,new_exhaustive_attribution_candidate,1,9,55.8,candidate,anyajacobs/UKBiobank
