app_id	pub_id
16729	11281
16729	11568
16729	12291
16729	12946
16729	13046
16803	8508
16944	3936
16944	3937
16944	4499
16944	5396
16944	5589
16944	5617
16944	8507
16944	12609
16944	13742
17044	3445
17044	4064
17044	4757
17044	4761
17044	5364
17044	5570
17044	7518
17044	7683
17044	8138
17044	9524
17044	9852
17044	12148
17044	16627
17085	4522
17085	8569
17085	8889
17085	9756
17085	12299
17139	10917
17295	4007
17295	4404
17295	5377
17295	5507
17295	7851
17295	8385
17295	8953
17295	9048
17295	9506
17295	9594
17295	9722
17295	9936
17295	11317
17295	12642
17295	12893
17295	13832
17295	14340
17295	14533
17295	14767
17295	16207
17295	16825
17295	18447
17295	18865
17295	19704
17333	4758
17333	5119
17333	5457
17333	7059
17333	7718
17333	12888
17333	13890
17333	16161
17351	3861
17351	3885
17351	4067
17351	4128
17351	4159
17351	4751
17351	4810
17351	4947
17351	5016
17351	5157
17351	5471
17351	7412
17351	8064
17351	8574
17351	8878
17351	10281
17351	11325
17351	12607
17351	13765
17380	3450
17380	4257
17380	4937
17380	5082
17380	8161
17435	2546
17435	5645
17435	9864
17435	10764
17435	18609
17488	2686
17488	2687
17488	2688
17488	2689
17488	2690
17488	3966
17488	5643
17488	7191
17488	9404
17488	9817
17488	9821
17488	10288
17488	10860
17488	10924
17488	11228
17488	11232
17488	11459
17488	12423
17488	13566
17488	14030
17488	14396
17488	14610
17488	15141
17488	15517
17488	15645
17488	18051
17488	18326
17488	18822
17488	19083
17488	19603
17615	4128
17615	4990
17615	5885
17615	7635
17615	9563
17615	12511
17615	13685
17643	3273
17643	3656
17643	3657
17643	3658
17643	5307
17643	11349
17670	4996
17670	7541
17689	2591
17689	2705
17689	2729
17689	2730
17689	3403
17689	3404
17689	3405
17689	4158
17689	4987
17689	5536
17689	5801
17689	7438
17689	8118
17689	8882
17689	9391
17689	10229
17689	10230
17689	10703
17689	11623
17689	11734
17689	12000
17689	12872
17689	13567
17689	16281
17689	17393
17689	19611
17689	19858
17712	3285
17712	4431
17712	5632
17712	7380
17712	7638
17712	7864
17712	7987
17712	8177
17712	9123
17712	9478
17712	10146
17712	12385
17731	4371
17731	7147
17731	7828
17731	8740
17731	9443
17731	9902
17731	10476
17731	10753
17731	12671
17731	13029
17731	13369
17731	14345
17731	14501
17731	17711
17731	19565
17731	20222
17731	20292
17749	12597
17749	12992
17765	2085
17765	2103
17765	2706
17765	18688
17806	2223
17806	3293
17806	3915
17806	3951
17806	4335
17806	4632
17806	7585
17806	8653
17806	9159
17806	10395
17806	10396
17806	10414
17806	11522
17806	13901
17806	15901
17810	4219
17823	12528
17847	2445
17847	3375
17847	3880
17847	3884
17847	5177
17847	5903
17847	12270
17847	12316
17847	20332
17881	7341
17984	5875
17984	7298
17984	9547
17984	10705
17984	12067
17984	12479
17984	13432
17984	19065
17984	19147
17984	20291
18046	7515
18046	13733
18051	8042
18120	4949
18120	5050
18120	5333
18120	8969
18120	9669
18120	11055
18120	12204
18120	12615
18120	13390
18120	16235
18120	17515
18120	18652
18177	1835
18177	1922
18177	2462
18177	2892
18177	4141
18177	4246
18177	4774
18177	4775
18177	4809
18177	4850
18177	4921
18177	5132
18177	5218
18177	5271
18177	5275
18177	5436
18177	5620
18177	5782
18177	5851
18177	5965
18177	5993
18177	7214
18177	7215
18177	8013
18177	8132
18177	9137
18177	9156
18177	9682
18177	9774
18177	10734
18177	11052
18177	11254
18177	11950
18177	12405
18177	14029
18177	14048
18177	14214
18177	14227
18177	14547
18177	14549
18177	15121
18219	3207
18219	3208
18219	3209
18219	3210
18219	3211
18219	3248
18219	5021
18219	5030
18219	8149
18219	9238
18219	9358
18219	11551
18219	11791
18219	12313
18219	12768
18219	12892
18219	13634
18219	14061
18219	14447
18219	14785
18274	13687
18359	9219
18448	7844
18448	8020
18448	10549
18448	12084
18448	16984
18448	18343
18532	4956
18532	10984
18532	19066
18545	1887
18545	2384
18545	3961
18545	3963
18545	4025
18545	4303
18545	4330
18545	5309
18545	7475
18545	8578
18545	10419
18545	14315
18545	15263
18545	15306
18545	18873
18584	5561
18584	11600
18584	13518
18597	4070
18597	7329
18597	8886
18623	2426
18623	2728
18623	12256
18623	15261
18794	12897
18815	4383
18870	3877
18870	10709
18870	12110
18870	17640
19056	4185
19056	5644
19056	10657
19060	2005
19115	5638
19115	7243
19127	7411
19136	2579
19136	3611
19136	4008
19136	4905
19136	8355
19136	8643
19136	14410
19136	15160
19266	4580
19266	4614
19266	5681
19266	8575
19266	13684
19278	5151
19278	5719
19278	9698
19278	11412
19278	19713
19307	8489
19416	5259
19416	7488
19416	9684
19416	12728
19416	14972
19416	16112
19416	20580
19526	5252
19526	5738
19526	5937
19526	7209
19526	15606
19542	4132
19542	4170
19542	4275
19542	7055
19542	7197
19542	7859
19542	7928
19542	7940
19542	7997
19542	8133
19542	8154
19542	8238
19542	8376
19542	8749
19542	8871
19542	8909
19542	8949
19542	8980
19542	8985
19542	8996
19542	9034
19542	9193
19542	9303
19542	9350
19542	9381
19542	9390
19542	9568
19542	9593
19542	9640
19542	9795
19542	9949
19542	10000
19542	10092
19542	10178
19542	10225
19542	10236
19542	10323
19542	10330
19542	10359
19542	10463
19542	10473
19542	10474
19542	10515
19542	10517
19542	10547
19542	10649
19542	10672
19542	10793
19542	10804
19542	10897
19542	10903
19542	11035
19542	11045
19542	11087
19542	11164
19542	11168
19542	11193
19542	11310
19542	11333
19542	11386
19542	11417
19542	11485
19542	11497
19542	11558
19542	11680
19542	11683
19542	11696
19542	11709
19542	11729
19542	11732
19542	11912
19542	11935
19542	11978
19542	12341
19542	12395
19542	12589
19542	12616
19542	12632
19542	12958
19542	12994
19542	13054
19542	13186
19542	13363
19542	13417
19542	13746
19542	13909
19542	14180
19542	14195
19542	14230
19542	14520
19542	14554
19542	14555
19542	14571
19542	14641
19542	14806
19542	14899
19542	14919
19542	15050
19542	15104
19542	15146
19542	15311
19542	15316
19542	15394
19542	15514
19542	15589
19542	15663
19542	15827
19542	16155
19542	16301
19542	16308
19542	16347
19542	16906
19542	17029
19542	17222
19542	17628
19542	17659
19542	17751
19542	17767
19542	17815
19542	17865
19542	17951
19542	18910
19542	19096
19542	19450
19542	19460
19542	19462
19542	19638
19542	20080
19542	20579
19655	4278
19655	4528
19655	4857
19655	4995
19655	5137
19655	5512
19655	7403
19655	7446
19655	7478
19655	7903
19655	8176
19655	10243
19655	10316
19655	10979
19655	11041
19655	11666
19655	12456
19655	12591
19655	12987
19655	13293
19655	14085
19655	16224
19655	18383
19655	20163
19664	3938
19705	5743
19746	3959
19746	7841
19746	11535
19746	12665
19808	1608
19808	3095
19808	3383
19808	4483
19808	4931
19808	9043
19808	9536
19923	5715
19934	3385
19934	3871
19934	4853
19934	7299
19934	7301
19934	7712
19934	10089
19934	10726
19934	11991
19934	12353
19934	16053
19934	16086
19934	18911
19934	19408
19947	5182
19947	5640
19947	7420
19968	7239
20106	4087
20168	3458
20168	4925
20168	10411
20168	11007
20168	11246
20168	12397
20168	12570
20168	14844
20168	15967
20168	18012
20175	2758
20175	2759
20175	2760
20175	3987
20175	4144
20175	4237
20175	4427
20175	5117
20175	5376
20175	10163
20175	10335
20175	10619
20175	10666
20175	10742
20175	10974
20175	11321
20175	11545
20175	12370
20175	13704
20175	13715
20175	13775
20175	14791
20175	18323
20272	3098
20272	3099
20272	3102
20272	4701
20272	5388
20272	9681
20272	10329
20272	10636
20272	11186
20272	11705
20272	12202
20272	12338
20272	14091
20272	14959
20272	15871
20361	3847
20361	7878
20361	10738
20361	11678
20361	12661
20361	12794
20361	13086
20361	15837
20361	16584
20361	16601
20361	18622
20361	19213
20361	19880
20405	7134
20480	7517
20480	7668
20480	8312
20576	7472
20666	4262
20666	5477
20666	5489
20666	13682
20684	2622
20684	2623
20684	3413
20684	4467
20684	4473
20684	4503
20684	4620
20684	6001
20684	9776
20737	10495
20737	11075
20802	1686
20802	3035
20802	3873
20802	4072
20802	4993
20802	5833
20802	7131
20802	7325
20802	7493
20802	7531
20802	7893
20802	7972
20802	8581
20802	10052
20802	10388
20802	10856
20802	11383
20802	12411
20802	12412
20802	12536
20802	14125
20802	15247
20802	15361
20802	18633
20802	18928
20904	4482
20904	4634
20904	4878
20904	5096
20904	8246
20904	9356
20904	9680
20904	9938
20904	10234
20904	12427
20904	15151
20904	15896
20904	17025
20904	18459
20904	19433
20915	2748
20915	4486
20915	4955
20915	5056
20915	7133
20915	8066
20915	9625
20915	12176
20915	12210
20915	12276
20915	13820
20915	15913
20915	18511
20915	20467
21024	9611
21082	5227
21133	2907
21146	4953
21237	7529
21237	9620
21237	10454
21259	2147
21259	7194
21259	10451
21259	12539
21259	12594
21259	14881
21259	15527
21259	18467
21259	20171
21394	2426
21394	4000
21394	4526
21394	5108
21394	5650
21394	7433
21394	8582
21394	12256
21394	12446
21394	12478
21394	13792
21432	5213
21432	19000
21552	2728
21552	3383
21552	5221
21552	5419
21552	9605
21552	9761
21552	10459
21552	12005
21552	17761
21886	13734
21893	4266
21893	9763
21942	9311
21942	13622
21988	1828
21988	4613
21988	7292
21988	9616
21988	9685
21988	10409
21988	13657
21988	13801
21988	19892
22102	3895
22102	7491
22102	13784
22102	14284
22102	16376
22102	18321
22102	18731
22102	19406
22125	4152
22125	5434
22125	7346
22125	8492
22125	12908
22207	5552
22207	5794
22224	2742
22224	4479
22224	4862
22224	4985
22224	5456
22224	5618
22224	8383
22224	9321
22224	11119
22224	11265
22224	11340
22224	11390
22224	11449
22224	11651
22224	12134
22224	12451
22224	12618
22224	13806
22224	14007
22224	14962
22224	15764
22224	16022
22224	17401
22224	19690
22224	20022
22276	10239
22276	12694
22282	9186
22282	15059
22295	7074
22419	4657
22419	4794
22419	5438
22419	7163
22419	7816
22419	10321
22419	11801
22419	16122
22419	18878
22474	4983
22474	5778
22474	10371
22474	12351
22572	5116
22572	7120
22572	8402
22572	9005
22572	10863
22572	10958
22572	12142
22572	12297
22627	5325
22627	5567
22627	7283
22627	8305
22627	8485
22627	8898
22627	9427
22627	9675
22627	9726
22627	9773
22627	9813
22627	10538
22627	10968
22627	10971
22627	10972
22627	10976
22627	11516
22627	11543
22627	12515
22627	12567
22627	12895
22627	13437
22627	15360
22627	15824
22627	16985
22627	18551
22627	18655
22627	18979
22627	19936
22691	13761
22783	3416
22783	3420
22783	3421
22783	3422
22783	7460
22783	7690
22783	9150
22783	10009
22783	12183
22783	12477
22783	12804
22783	13347
22783	14937
22783	15723
22783	17589
22875	6018
22875	7224
22875	9154
22875	13006
22875	19953
22881	4011
22881	4585
22881	7886
22881	9168
22881	10692
22881	12448
23183	2807
23183	4738
23183	5804
23183	7259
23183	7322
23183	13830
23203	9158
23261	4660
23261	5190
23261	9545
23359	8577
23359	8835
23359	9083
23359	10223
23359	10683
23359	10857
23359	11215
23424	2145
23424	3088
23424	8517
23424	8655
23424	10731
23424	11998
23476	4176
23476	4216
23476	11396
23482	2714
23482	4643
23482	5829
23509	2364
23509	3343
23509	7511
23509	10580
23509	10592
23509	11351
23509	12155
23509	12874
23652	14473
23652	19228
23652	19414
23652	19574
23668	4681
23668	5999
23668	7249
23668	8184
23668	9805
23668	11028
23668	14124
23668	14220
23668	16105
23668	16107
23668	16139
23668	16318
23668	18187
23668	18706
23739	7621
23739	10218
23739	10312
23739	10407
23739	12612
23739	20121
23773	1968
23773	13736
23787	4482
23787	4878
23804	5152
23804	10106
23804	14442
23827	3849
23827	4709
23827	5583
23827	7138
23889	4795
23889	5304
23889	5474
23889	7044
23889	7499
23889	19541
23889	20383
23938	10271
23938	10461
23938	13970
23938	14143
23938	18222
23940	14243
24058	9623
24089	4397
24089	5397
24089	5722
24089	7095
24089	12229
24089	12521
24091	4130
24091	4156
24129	5316
24247	4766
24247	5641
24247	7213
24247	8048
24247	8057
24247	9247
24247	9554
24247	9958
24247	10505
24247	11438
24247	11587
24247	11815
24247	12101
24268	3925
24268	4670
24268	4900
24268	4930
24268	8506
24268	8680
24268	10343
24268	11076
24281	5723
24281	11323
24321	7514
24460	4400
24460	4458
24460	5033
24460	5105
24460	5200
24460	5248
24460	5847
24460	7053
24460	7300
24460	7444
24460	7481
24460	7504
24460	8554
24460	8557
24460	8695
24460	8829
24460	8886
24460	8890
24460	9146
24460	9318
24460	9551
24460	9570
24460	10231
24460	11020
24460	12064
24460	12286
24460	12644
24460	12962
24460	13770
24494	3603
24494	3604
24494	3605
24494	4263
24494	4283
24494	4338
24494	4356
24494	4495
24494	4650
24494	5140
24494	5245
24494	5615
24494	7862
24494	9565
24494	9818
24494	10309
24494	10384
24494	10615
24494	11083
24494	12342
24494	12382
24494	12513
24494	13395
24559	7575
24559	14507
24559	14862
24603	4826
24603	10133
24626	4667
24661	9486
24661	12669
24711	3908
24711	4771
24711	4860
24711	4929
24711	4946
24711	5013
24711	5708
24711	7526
24711	7963
24711	8200
24711	8543
24711	8579
24711	9044
24711	9110
24711	9567
24711	10254
24711	10608
24711	11384
24711	15475
24711	15591
24711	16172
24795	7094
24795	7516
24795	7528
24795	10771
24898	2283
24898	5013
24898	9557
24898	10043
24898	10254
24898	10366
24898	10413
24898	10620
24898	10683
24898	12455
24898	12572
24898	13911
24898	18367
24954	3843
24954	7065
24954	11015
24954	11820
24954	13454
24954	15171
24983	3663
24983	3870
24983	3922
24983	4093
24983	4586
24983	4964
24983	5094
24983	5104
24983	5145
24983	5530
24983	5571
24983	5646
24983	5653
24983	7082
24983	7303
24983	7522
24983	8520
24983	8684
24983	9036
24983	9359
24983	9543
24983	9757
24983	10286
24983	12241
24983	12368
24983	12454
24983	16440
24983	16816
24983	20470
25057	4017
25057	4078
25057	5997
25057	7707
25057	7894
25057	8005
25057	10237
25057	11777
25057	12185
25057	12231
25057	12530
25057	13989
25057	14692
25057	15917
25163	4605
25163	4638
25163	5584
25163	5832
25163	5979
25163	7495
25163	7948
25163	7965
25163	8580
25163	9120
25163	9540
25163	10479
25163	10668
25163	10737
25163	10814
25163	11074
25163	11155
25163	11693
25163	12372
25163	12583
25163	12733
25163	12780
25163	13887
25163	13967
25163	14017
25163	14202
25163	15810
25163	15908
25163	16389
25163	17071
25163	20465
25205	2627
25205	4208
25205	4896
25205	5609
25205	8914
25205	9463
25205	9998
25205	10102
25205	10585
25205	11023
25205	11158
25205	11563
25205	11588
25205	11700
25205	12227
25205	13689
25205	14052
25205	14992
25205	16213
25205	16242
25205	17992
25205	18355
25205	18369
25205	18398
25214	4508
25214	4960
25214	10008
25214	10762
25214	11753
25214	13441
25214	15022
25214	15957
25251	2963
25251	3124
25251	5060
25251	10722
25308	5211
25308	5909
25308	9090
25308	12398
25308	14120
25331	3202
25331	4134
25331	4210
25331	4212
25331	4308
25331	4323
25331	4835
25331	4882
25331	4919
25331	4959
25331	5008
25331	5062
25331	5064
25331	5240
25331	5439
25331	5461
25331	5574
25331	5580
25331	5791
25331	5846
25331	5966
25331	7323
25331	7704
25331	7829
25331	8044
25331	8514
25331	8565
25331	8582
25331	8620
25331	8691
25331	8897
25331	9126
25331	9265
25331	9267
25331	9428
25331	9534
25331	9772
25331	9825
25331	9993
25331	10577
25331	10827
25331	10849
25331	10914
25331	11063
25331	11077
25331	11170
25331	11313
25331	11350
25331	11968
25331	12063
25331	12066
25331	12275
25331	12355
25331	12701
25331	12904
25331	13015
25331	13753
25331	13766
25331	13782
25331	14108
25331	14292
25331	14313
25331	15463
25331	15638
25331	16064
25331	16353
25331	16578
25331	17271
25331	17431
25331	17548
25331	18317
25331	18677
25331	19403
25331	19655
25331	19676
25331	20001
25472	4354
25472	4926
25472	7660
25472	8571
25472	9224
25589	4769
25589	5353
25589	11990
25641	4016
25641	4228
25641	4591
25641	5260
25641	5453
25641	5514
25641	7245
25641	7328
25641	11264
25641	11662
25641	17868
25673	11221
25747	8883
25813	4167
25813	4725
25813	5287
25813	5292
25813	8147
25813	8603
25813	8606
25813	9440
25813	9661
25813	9925
25813	10466
25813	10612
25813	10622
25813	10690
25813	10748
25813	10798
25813	11046
25813	11059
25813	11160
25813	11721
25813	11727
25813	12504
25813	12862
25813	13233
25813	13435
25813	13513
25813	13633
25813	14248
25813	14443
25813	14940
25813	15035
25813	15187
25813	15505
25813	15924
25813	16626
25813	17840
25813	18220
25813	18228
25813	18543
25813	18721
25813	19271
25813	20362
25897	3935
25897	4497
25897	4498
25897	4828
25897	5392
25897	8512
25897	9688
25897	10824
25897	11135
25897	12542
25897	17075
25953	4057
25953	5915
25953	5954
25953	8240
25953	8793
25953	9653
25953	9663
25953	10540
25953	11768
25953	12676
25953	14508
25953	14782
25953	16663
25953	16982
25953	18198
25953	18637
25953	18693
25953	18825
25953	19040
25953	19287
25953	20112
25995	5306
25995	10219
26041	4238
26041	4821
26041	4822
26041	4880
26041	5010
26041	5162
26041	5647
26041	5775
26041	5922
26041	7287
26041	7369
26041	7565
26041	7571
26041	7584
26041	7590
26041	7591
26041	7680
26041	7682
26041	7800
26041	8117
26041	8120
26041	8127
26041	8254
26041	8351
26041	8686
26041	8945
26041	9030
26041	9422
26041	9744
26041	9777
26041	9968
26041	10150
26041	10399
26041	10417
26041	10511
26041	10534
26041	10693
26041	10729
26041	10830
26041	10880
26041	11108
26041	11267
26041	11498
26041	11678
26041	12040
26041	12272
26041	12410
26041	12497
26041	12748
26041	13086
26041	13288
26041	13383
26041	13439
26041	13495
26041	13503
26041	13799
26041	13953
26041	14316
26041	15270
26041	15310
26041	15567
26041	15653
26041	15660
26041	15796
26041	15812
26041	15949
26041	15982
26041	16666
26041	17303
26041	17392
26041	17647
26041	17732
26041	18043
26041	18048
26041	18173
26041	18715
26041	18948
26041	20003
26189	10195
26189	12826
26209	2083
26209	4190
26209	5700
26209	7350
26209	7578
26209	8061
26209	8462
26284	5816
26284	13769
26307	7523
26492	4779
26629	2659
26629	2660
26629	2661
26629	2662
26629	7577
26629	8742
26629	11336
26629	11834
26629	13688
26664	4825
26664	5628
26664	7458
26664	7846
26664	11877
26664	12697
26664	13222
26664	14612
26664	17194
26664	18709
26664	19652
26751	14145
26808	12655
26865	2385
26865	4421
26865	4426
26865	4912
26865	9453
26865	10420
26865	11647
26865	11649
26865	12483
26865	12698
26865	13680
26865	13683
26865	14363
26947	4198
26952	4449
26999	4203
26999	5569
26999	5736
26999	8822
26999	12386
27034	3641
27034	5163
27034	7228
27034	8622
27034	10558
27034	10572
27034	18583
27081	7149
27197	13880
27236	7637
27236	11476
27236	12092
27236	12576
27386	10365
27386	18387
27412	3111
27412	3113
27412	3850
27412	3898
27412	4186
27412	4393
27412	4395
27412	4693
27412	5425
27412	5559
27412	5585
27412	5586
27412	5614
27412	5631
27412	5947
27412	5988
27412	6016
27412	7110
27412	7141
27412	7449
27412	7506
27412	7745
27412	7908
27412	8108
27412	8537
27412	8836
27412	8979
27412	9125
27412	9621
27412	9624
27412	9658
27412	9683
27412	9711
27412	9770
27412	9904
27412	9975
27412	9992
27412	10053
27412	10157
27412	10187
27412	10380
27412	10707
27412	10740
27412	10870
27412	10988
27412	11105
27412	11433
27412	11456
27412	11544
27412	11575
27412	11594
27412	11603
27412	11714
27412	11760
27412	11925
27412	11953
27412	12233
27412	12303
27412	12336
27412	12399
27412	12461
27412	12878
27412	12905
27412	13099
27412	13126
27412	13303
27412	13867
27412	14140
27412	14249
27412	14269
27412	14690
27412	14875
27412	15167
27412	15198
27412	15260
27412	15496
27412	15555
27412	15871
27412	15953
27412	16724
27412	16965
27412	17337
27412	17430
27412	17455
27412	17730
27412	18174
27412	18733
27412	18968
27412	19381
27412	19894
27412	20060
27412	20280
27412	20402
27449	3926
27449	3927
27449	4909
27449	5234
27449	5568
27449	7144
27449	7193
27449	7413
27449	7502
27449	9251
27449	10600
27449	10923
27449	12156
27449	12158
27449	12889
27449	13103
27477	4700
27483	15857
27546	8891
27546	9088
27546	10518
27546	12024
27546	12880
27567	5339
27567	5694
27567	13523
27567	14239
27837	2581
27837	4848
27837	8068
27837	8196
27837	10268
27837	10494
27837	11017
27837	11855
27837	13346
27837	13428
27837	13578
27837	18115
27892	4099
27892	4661
27892	4876
27892	5057
27892	7623
27892	7943
27892	8227
27892	9672
27892	10354
27892	10757
27892	11090
27892	12608
27892	13851
27892	14558
27892	15432
27892	16928
27892	18841
27960	12999
27960	14446
28072	4566
28072	6003
28072	9802
28072	10060
28072	11907
28072	14286
28072	15099
28126	3643
28126	8677
28126	8888
28126	9686
28126	10088
28126	10800
28126	13065
28126	13468
28126	13472
28126	13999
28126	14570
28126	15107
28126	15621
28126	18352
28126	18697
28126	18872
28174	3928
28502	8309
28502	12675
28525	12519
28541	14861
28541	15124
28709	8283
28709	9107
28709	9225
28732	4833
28732	5941
28732	7923
28732	8190
28732	8773
28732	10211
28732	12165
28732	15186
28732	16529
28784	10613
28784	14021
28784	18310
28807	9041
28807	9552
28807	12326
28807	12414
28807	14709
28807	15354
28807	17391
28946	5766
28967	7907
28967	10839
28967	18244
28979	4572
29009	2568
29009	2589
29009	3365
29050	13820
29202	4023
29202	4109
29202	4382
29202	4385
29202	4736
29202	4792
29202	4924
29202	4932
29202	4970
29202	4972
29202	4976
29202	4979
29202	4980
29202	5244
29202	5280
29202	5288
29202	5709
29202	5762
29202	7464
29202	7571
29202	8181
29202	9230
29202	9426
29202	10881
29202	12268
29202	12281
29202	13763
29202	14136
29202	18680
29239	5938
29239	5939
29239	11019
29239	11932
29239	14185
29256	3982
29256	3983
29256	4200
29256	4361
29256	5087
29256	5113
29256	5358
29256	5487
29256	5669
29256	5930
29256	7221
29256	7689
29256	7692
29256	7740
29256	8532
29256	8705
29256	8775
29256	8782
29256	9905
29256	9951
29256	10161
29256	10250
29256	10361
29256	10770
29256	10772
29256	11141
29256	11458
29256	11602
29256	11818
29256	11919
29256	12322
29256	12463
29256	12561
29256	12677
29256	12740
29256	12898
29256	13093
29256	13147
29256	14151
29256	14304
29256	14730
29256	14921
29256	14942
29256	15556
29256	15563
29256	15607
29256	16735
29256	17484
29256	18004
29256	18211
29256	18256
29273	3891
29273	12672
29294	5340
29294	8624
29294	8682
29294	9884
29294	10744
29447	19776
29447	19784
29565	15442
29717	3826
29717	3827
29717	4859
29717	8368
29717	9384
29717	10191
29717	11370
29717	17047
29717	18538
29890	10245
29890	10629
29900	3863
29900	4328
29900	5262
29900	7051
29900	7089
29900	7153
29900	7381
29900	8054
29900	8661
29900	8737
29900	8865
29900	9000
29900	9016
29900	9229
29900	10556
29900	10916
29900	11070
29900	11338
29900	12004
29900	14458
29900	15758
29900	16246
29900	16401
29900	16581
29900	16804
29900	17094
29900	17646
29900	17919
29900	18468
29900	20269
29916	5401
29916	9073
29916	9607
29916	13889
29916	15569
30091	7990
30091	10926
30091	11056
30091	12279
30091	13501
30140	12934
30140	17642
30172	5909
30172	8978
30172	9288
30172	9729
30172	10258
30172	11837
30172	12261
30172	12398
30172	12855
30172	12967
30172	13340
30172	13660
30172	14120
30172	14510
30172	14512
30172	14535
30172	14737
30172	18868
30186	7108
30186	16838
30186	18774
30186	19139
30247	5680
30247	14362
30281	10458
30281	10654
30350	8062
30397	3913
30397	9295
30397	18099
30418	5390
30418	7422
30418	7967
30418	8720
30418	8781
30418	9401
30418	9408
30418	9409
30418	10232
30418	10326
30418	11040
30418	11519
30418	12241
30418	12314
30418	13281
30418	14309
30418	15412
30418	16264
30418	16683
30418	17140
30418	17447
30418	18831
30418	19091
30418	19303
30418	19407
30418	19979
30418	20147
30439	4995
30473	7723
30537	3949
30688	4558
30769	13581
30782	10010
30782	11361
30782	11640
30833	4488
30833	4715
30846	7237
30846	12523
30931	8112
30931	12151
31037	2343
31037	4941
31063	4515
31063	4883
31063	5470
31063	5914
31063	7302
31063	7448
31063	7505
31063	7512
31063	7682
31063	8821
31063	8955
31063	9542
31063	9605
31063	9672
31063	9748
31063	10042
31063	10055
31063	10562
31063	10757
31063	10918
31063	10968
31063	10976
31063	11080
31063	11262
31063	11710
31063	12023
31063	12347
31063	13540
31063	15087
31063	19467
31102	10904
31187	2583
31187	11514
31224	7189
31224	8121
31224	10221
31224	13374
31224	14084
31224	16480
31224	17192
31224	17728
31269	5443
31269	10080
31269	12640
31295	14572
31314	8681
31403	5666
31461	7720
31461	8286
31461	8390
31461	9586
31461	10706
31461	10766
31461	11584
31461	11708
31461	13124
31615	10475
31823	11487
31852	3098
31852	10631
32011	5142
32011	9190
32048	5706
32048	7233
32048	9922
32048	10044
32048	10138
32048	10439
32048	10869
32048	12873
32048	16083
32048	16606
32048	19943
32133	3958
32133	5366
32133	5777
32133	7370
32133	7462
32133	7885
32133	8007
32133	8043
32133	10571
32133	14667
32133	14742
32133	14930
32133	15566
32133	18462
32133	18703
32285	3916
32285	7942
32285	10056
32285	10509
32285	11115
32285	12004
32285	14645
32285	17498
32292	4081
32360	8832
32497	14400
32506	8567
32506	10039
32568	2066
32568	2942
32568	4049
32568	7332
32568	7497
32568	7932
32568	8065
32568	8251
32568	13559
32568	16616
32568	18018
32568	18288
32568	20420
32575	9573
32575	14519
32575	16682
32683	3289
32683	7092
32683	7684
32683	9182
32683	9305
32683	10760
32683	10761
32683	11138
32683	13420
32683	14385
32683	15626
32683	17183
32696	7958
32696	13952
32696	16392
32743	4983
32743	5906
32974	9863
32974	12664
33002	5045
33002	7064
33002	7868
33002	8015
33002	8658
33002	8808
33002	10036
33002	10117
33002	11520
33002	11748
33002	16355
33002	18019
33002	18396
33002	19478
33002	19890
33018	5399
33073	15034
33073	16624
33127	3974
33127	5630
33127	5699
33127	7175
33127	7465
33127	7819
33127	7827
33127	7906
33127	8302
33127	9157
33127	9693
33127	9751
33127	10698
33127	10752
33127	13063
33127	13312
33127	13649
33127	14054
33127	15061
33127	15152
33127	17254
33127	17463
33127	18099
33127	18133
33127	18882
33266	4570
33266	5049
33266	5417
33266	7054
33266	7148
33266	8998
33266	9447
33266	9779
33266	10623
33266	13092
33266	13132
33266	15315
33266	19073
33266	19222
33278	4714
33278	7711
33278	9710
33278	14235
33278	14258
33278	14958
33297	3974
33297	5316
33297	5630
33297	8302
33297	9115
33297	9157
33297	9693
33297	10752
33297	10875
33297	11843
33297	12482
33307	3429
33307	3432
33307	3433
33307	8714
33307	13259
33307	14563
33307	14719
33395	10325
33542	13713
33601	3631
33601	3930
33601	4588
33601	5278
33601	7785
33601	7983
33601	8103
33601	8386
33601	8977
33601	9066
33601	9084
33601	9541
33601	10769
33601	12357
33601	12592
33601	13718
33601	14000
33601	15208
33601	16560
33601	17410
33601	17879
33601	17986
33601	18054
33601	18395
33601	19255
33601	19718
33601	20604
33693	7788
33722	3389
33722	4740
33722	9470
33722	15880
33722	18922
33883	11165
33883	12135
33883	13017
33883	13861
33883	18125
33883	19705
33883	20315
33906	4075
33923	7509
33923	7633
33934	5678
33934	5823
33934	8843
33934	10029
33934	10222
33934	11473
33934	11627
33934	11677
33934	14193
33934	17940
33934	18168
33934	19789
33952	5605
33952	7188
33952	7729
33952	8936
33952	9610
33952	9728
33952	9878
33952	10011
33952	10378
33952	10983
33952	11538
33952	11675
33952	11828
33952	12407
33952	13821
33952	15229
33952	15673
33952	16311
33952	18849
33952	18926
33952	20175
33999	3280
33999	5015
34031	4811
34031	5737
34031	8073
34031	8175
34031	9789
34031	10149
34031	10779
34031	11867
34031	12145
34031	12604
34031	13084
34031	13722
34031	13988
34031	14702
34031	15526
34031	15823
34031	16808
34031	19229
34031	19240
34031	19517
34031	19583
34031	20449
34077	5703
34077	5772
34077	9012
34077	10777
34077	16729
34175	7363
34175	7826
34175	9379
34175	10449
34175	12293
34175	13031
34175	14095
34175	14206
34175	14529
34175	16605
34175	17987
34201	12522
34217	11753
34374	4530
34374	5405
34374	5808
34374	5957
34374	8513
34374	8568
34374	8887
34374	11954
34374	12033
34374	13747
34390	12292
34479	8359
34479	9268
