app_id,period,period_start,period_end,publication_count,any_publication,project_start_date,p1_existing_project_sample,original_stage3_classification,control_layer,regression_group_CONTROL_C0,regression_group_CONTROL_C01,regression_group_CONTROL_C03,regression_group_CONTROL_C05
7441,pre24,2022-07-05,2024-07-04,1,1,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7441,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7487,pre24,2022-07-05,2024-07-04,0,0,2014-07-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7487,post24,2024-07-05,2026-07-04,0,0,2014-07-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7661,pre24,2022-07-05,2024-07-04,3,1,2015-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7661,post24,2024-07-05,2026-07-04,0,0,2015-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7898,pre24,2022-07-05,2024-07-04,0,0,2015-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7898,post24,2024-07-05,2026-07-04,0,0,2015-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7908,pre24,2022-07-05,2024-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7908,post24,2024-07-05,2026-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7996,pre24,2022-07-05,2024-07-04,0,0,2015-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
7996,post24,2024-07-05,2026-07-04,0,0,2015-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8009,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
8009,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
8107,pre24,2022-07-05,2024-07-04,6,1,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8107,post24,2024-07-05,2026-07-04,10,1,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8256,pre24,2022-07-05,2024-07-04,6,1,2015-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8256,post24,2024-07-05,2026-07-04,4,1,2015-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8260,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8260,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8294,pre24,2022-07-05,2024-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8294,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8304,pre24,2022-07-05,2024-07-04,0,0,2014-12-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8304,post24,2024-07-05,2026-07-04,0,0,2014-12-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8343,pre24,2022-07-05,2024-07-04,0,0,2017-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8343,post24,2024-07-05,2026-07-04,1,1,2017-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8370,pre24,2022-07-05,2024-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8370,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8389,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8389,post24,2024-07-05,2026-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8447,pre24,2022-07-05,2024-07-04,0,0,2014-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8447,post24,2024-07-05,2026-07-04,0,0,2014-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8508,pre24,2022-07-05,2024-07-04,1,1,2016-01-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8508,post24,2024-07-05,2026-07-04,0,0,2016-01-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8614,pre24,2022-07-05,2024-07-04,5,1,2016-11-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8614,post24,2024-07-05,2026-07-04,3,1,2016-11-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8764,pre24,2022-07-05,2024-07-04,2,1,2015-07-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8764,post24,2024-07-05,2026-07-04,1,1,2015-07-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8786,pre24,2022-07-05,2024-07-04,4,1,2015-02-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8786,post24,2024-07-05,2026-07-04,0,0,2015-02-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8835,pre24,2022-07-05,2024-07-04,1,1,2014-12-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8835,post24,2024-07-05,2026-07-04,0,0,2014-12-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8874,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
8874,post24,2024-07-05,2026-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9055,pre24,2022-07-05,2024-07-04,5,1,2015-01-05,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
9055,post24,2024-07-05,2026-07-04,0,0,2015-01-05,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
9072,pre24,2022-07-05,2024-07-04,25,1,2015-01-05,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
9072,post24,2024-07-05,2026-07-04,11,1,2015-01-05,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
9119,pre24,2022-07-05,2024-07-04,0,0,2014-09-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9119,post24,2024-07-05,2026-07-04,0,0,2014-09-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9126,pre24,2022-07-05,2024-07-04,0,0,2014-10-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9126,post24,2024-07-05,2026-07-04,0,0,2014-10-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9142,pre24,2022-07-05,2024-07-04,5,1,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9142,post24,2024-07-05,2026-07-04,3,1,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9161,pre24,2022-07-05,2024-07-04,0,0,2015-04-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9161,post24,2024-07-05,2026-07-04,0,0,2015-04-30,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9174,pre24,2022-07-05,2024-07-04,0,0,2016-04-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9174,post24,2024-07-05,2026-07-04,0,0,2016-04-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9188,pre24,2022-07-05,2024-07-04,0,0,2017-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9188,post24,2024-07-05,2026-07-04,0,0,2017-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9310,pre24,2022-07-05,2024-07-04,0,0,2016-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9310,post24,2024-07-05,2026-07-04,0,0,2016-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9462,pre24,2022-07-05,2024-07-04,1,1,2016-01-02,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9462,post24,2024-07-05,2026-07-04,1,1,2016-01-02,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9502,pre24,2022-07-05,2024-07-04,0,0,2016-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9502,post24,2024-07-05,2026-07-04,0,0,2016-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9616,pre24,2022-07-05,2024-07-04,0,0,2016-01-01,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
9616,post24,2024-07-05,2026-07-04,0,0,2016-01-01,1,MIXED,C1,excluded_mixed,control_overlap_original_mixed,control_overlap_original_mixed,control_overlap_original_mixed
9628,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9628,post24,2024-07-05,2026-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9637,pre24,2022-07-05,2024-07-04,2,1,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9637,post24,2024-07-05,2026-07-04,1,1,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9659,pre24,2022-07-05,2024-07-04,0,0,2015-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9659,post24,2024-07-05,2026-07-04,3,1,2015-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9797,pre24,2022-07-05,2024-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9797,post24,2024-07-05,2026-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9807,pre24,2022-07-05,2024-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9807,post24,2024-07-05,2026-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9905,pre24,2022-07-05,2024-07-04,13,1,2014-12-01,1,UNCLEAR,C6,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9905,post24,2024-07-05,2026-07-04,15,1,2014-12-01,1,UNCLEAR,C6,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
9914,pre24,2022-07-05,2024-07-04,4,1,2015-11-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9914,post24,2024-07-05,2026-07-04,4,1,2015-11-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9922,pre24,2022-07-05,2024-07-04,1,1,2015-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9922,post24,2024-07-05,2026-07-04,1,1,2015-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9946,pre24,2022-07-05,2024-07-04,0,0,2014-12-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9946,post24,2024-07-05,2026-07-04,0,0,2014-12-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9979,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
9979,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10026,pre24,2022-07-05,2024-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10026,post24,2024-07-05,2026-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10035,pre24,2022-07-05,2024-07-04,0,0,2017-03-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10035,post24,2024-07-05,2026-07-04,0,0,2017-03-16,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10061,pre24,2022-07-05,2024-07-04,0,0,2014-12-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10061,post24,2024-07-05,2026-07-04,0,0,2014-12-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10074,pre24,2022-07-05,2024-07-04,1,1,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10074,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10088,pre24,2022-07-05,2024-07-04,0,0,2017-03-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10088,post24,2024-07-05,2026-07-04,0,0,2017-03-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10163,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10163,post24,2024-07-05,2026-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10171,pre24,2022-07-05,2024-07-04,3,1,2016-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10171,post24,2024-07-05,2026-07-04,1,1,2016-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10205,pre24,2022-07-05,2024-07-04,1,1,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10205,post24,2024-07-05,2026-07-04,4,1,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10214,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10214,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10279,pre24,2022-07-05,2024-07-04,6,1,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10279,post24,2024-07-05,2026-07-04,6,1,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10438,pre24,2022-07-05,2024-07-04,1,1,2015-05-01,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
10438,post24,2024-07-05,2026-07-04,0,0,2015-05-01,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
10536,pre24,2022-07-05,2024-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10536,post24,2024-07-05,2026-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10570,pre24,2022-07-05,2024-07-04,0,0,2014-12-06,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10570,post24,2024-07-05,2026-07-04,0,0,2014-12-06,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10589,pre24,2022-07-05,2024-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10589,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10625,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10625,post24,2024-07-05,2026-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10639,pre24,2022-07-05,2024-07-04,0,0,2017-03-29,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10639,post24,2024-07-05,2026-07-04,0,0,2017-03-29,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10775,pre24,2022-07-05,2024-07-04,1,1,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10775,post24,2024-07-05,2026-07-04,1,1,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10813,pre24,2022-07-05,2024-07-04,0,0,2015-11-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10813,post24,2024-07-05,2026-07-04,0,0,2015-11-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10948,pre24,2022-07-05,2024-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10948,post24,2024-07-05,2026-07-04,0,0,2014-12-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10953,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10953,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10995,pre24,2022-07-05,2024-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
10995,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11036,pre24,2022-07-05,2024-07-04,0,0,2017-07-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11036,post24,2024-07-05,2026-07-04,0,0,2017-07-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11058,pre24,2022-07-05,2024-07-04,1,1,2015-05-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11058,post24,2024-07-05,2026-07-04,0,0,2015-05-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11091,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11091,post24,2024-07-05,2026-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11138,pre24,2022-07-05,2024-07-04,0,0,2015-08-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11138,post24,2024-07-05,2026-07-04,0,0,2015-08-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11140,pre24,2022-07-05,2024-07-04,0,0,2015-04-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11140,post24,2024-07-05,2026-07-04,0,0,2015-04-15,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11193,pre24,2022-07-05,2024-07-04,0,0,2015-10-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11193,post24,2024-07-05,2026-07-04,0,0,2015-10-05,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11223,pre24,2022-07-05,2024-07-04,0,0,2016-05-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11223,post24,2024-07-05,2026-07-04,1,1,2016-05-02,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11332,pre24,2022-07-05,2024-07-04,2,1,2015-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11332,post24,2024-07-05,2026-07-04,0,0,2015-02-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11350,pre24,2022-07-05,2024-07-04,5,1,2019-01-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11350,post24,2024-07-05,2026-07-04,6,1,2019-01-17,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11425,pre24,2022-07-05,2024-07-04,0,0,2015-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11425,post24,2024-07-05,2026-07-04,2,1,2015-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11516,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11516,post24,2024-07-05,2026-07-04,1,1,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11537,pre24,2022-07-05,2024-07-04,1,1,2016-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11537,post24,2024-07-05,2026-07-04,0,0,2016-03-07,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11559,pre24,2022-07-05,2024-07-04,6,1,2016-04-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11559,post24,2024-07-05,2026-07-04,7,1,2016-04-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11571,pre24,2022-07-05,2024-07-04,0,0,2017-04-12,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
11571,post24,2024-07-05,2026-07-04,0,0,2017-04-12,1,UNCLEAR,,excluded_unclear,excluded_unclear,excluded_unclear,excluded_unclear
11603,pre24,2022-07-05,2024-07-04,0,0,2016-11-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11603,post24,2024-07-05,2026-07-04,0,0,2016-11-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11626,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11626,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11707,pre24,2022-07-05,2024-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11707,post24,2024-07-05,2026-07-04,0,0,2015-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11730,pre24,2022-07-05,2024-07-04,4,1,2015-01-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11730,post24,2024-07-05,2026-07-04,2,1,2015-01-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11795,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11795,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11805,pre24,2022-07-05,2024-07-04,0,0,2015-05-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11805,post24,2024-07-05,2026-07-04,0,0,2015-05-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11833,pre24,2022-07-05,2024-07-04,1,1,2016-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11833,post24,2024-07-05,2026-07-04,0,0,2016-05-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11867,pre24,2022-07-05,2024-07-04,1,1,2016-08-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11867,post24,2024-07-05,2026-07-04,3,1,2016-08-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11898,pre24,2022-07-05,2024-07-04,2,1,2015-07-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11898,post24,2024-07-05,2026-07-04,1,1,2015-07-31,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11983,pre24,2022-07-05,2024-07-04,0,0,2015-08-03,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
11983,post24,2024-07-05,2026-07-04,0,0,2015-08-03,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12006,pre24,2022-07-05,2024-07-04,1,1,2015-08-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12006,post24,2024-07-05,2026-07-04,0,0,2015-08-27,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12010,pre24,2022-07-05,2024-07-04,2,1,2015-04-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12010,post24,2024-07-05,2026-07-04,0,0,2015-04-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12052,pre24,2022-07-05,2024-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12052,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12113,pre24,2022-07-05,2024-07-04,2,1,2015-08-01,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
12113,post24,2024-07-05,2026-07-04,10,1,2015-08-01,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
12184,pre24,2022-07-05,2024-07-04,0,0,2015-03-23,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12184,post24,2024-07-05,2026-07-04,0,0,2015-03-23,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12243,pre24,2022-07-05,2024-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12243,post24,2024-07-05,2026-07-04,0,0,2015-09-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12291,pre24,2022-07-05,2024-07-04,0,0,2015-09-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12291,post24,2024-07-05,2026-07-04,0,0,2015-09-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12408,pre24,2022-07-05,2024-07-04,1,1,2015-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12408,post24,2024-07-05,2026-07-04,0,0,2015-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12505,pre24,2022-07-05,2024-07-04,15,1,2015-08-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12505,post24,2024-07-05,2026-07-04,8,1,2015-08-30,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12514,pre24,2022-07-05,2024-07-04,1,1,2015-08-28,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
12514,post24,2024-07-05,2026-07-04,0,0,2015-08-28,1,NEWLY_RAP_BOUND,C6,treated,treated,treated,treated
12579,pre24,2022-07-05,2024-07-04,2,1,2016-03-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12579,post24,2024-07-05,2026-07-04,0,0,2016-03-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12598,pre24,2022-07-05,2024-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12598,post24,2024-07-05,2026-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12611,pre24,2022-07-05,2024-07-04,2,1,2015-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12611,post24,2024-07-05,2026-07-04,1,1,2015-06-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12653,pre24,2022-07-05,2024-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12653,post24,2024-07-05,2026-07-04,0,0,2016-01-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12703,pre24,2022-07-05,2024-07-04,1,1,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12703,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12788,pre24,2022-07-05,2024-07-04,3,1,2016-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12788,post24,2024-07-05,2026-07-04,0,0,2016-04-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12871,pre24,2022-07-05,2024-07-04,1,1,2015-06-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12871,post24,2024-07-05,2026-07-04,0,0,2015-06-08,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12885,pre24,2022-07-05,2024-07-04,0,0,2015-05-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
12885,post24,2024-07-05,2026-07-04,0,0,2015-05-11,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13017,pre24,2022-07-05,2024-07-04,0,0,2015-07-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13017,post24,2024-07-05,2026-07-04,0,0,2015-07-04,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13055,pre24,2022-07-05,2024-07-04,0,0,2015-07-03,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13055,post24,2024-07-05,2026-07-04,0,0,2015-07-03,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13126,pre24,2022-07-05,2024-07-04,0,0,2016-06-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13126,post24,2024-07-05,2026-07-04,0,0,2016-06-13,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13135,pre24,2022-07-05,2024-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
13135,post24,2024-07-05,2026-07-04,0,0,2015-10-01,1,NEWLY_RAP_BOUND,,treated,treated,treated,treated
